what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1418313632255
java.specification.vendor,sysinfo,,,"Oracle Corporation",1418313632255
java.specification.version,sysinfo,,,"1.7",1418313632255
java.vendor,sysinfo,,,"Oracle Corporation",1418313632255
java.version,sysinfo,,,"1.7.0_25",1418313632255
java.vm.info,sysinfo,,,"mixed mode",1418313632255
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1418313632255
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1418313632255
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1418313632255
java.vm.specification.version,sysinfo,,,"1.7",1418313632255
java.vm.vendor,sysinfo,,,"Oracle Corporation",1418313632255
java.vm.version,sysinfo,,,"23.25-b01",1418313632255
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1418313632255
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418313632255
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1418313633599
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1418313633599
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1418313634505
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1418313634630
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1418313635631
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1418313636115
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1418313636724
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1418313637912
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1418313638099
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1418313638834
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1418313638896
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1418313638896
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1418313640209
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1418313640256
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1418313640631
error,log,,,"Unhandled Exception",1418313640646
stopped,bundle,com.python.pydev.debug,3.9.0.201411111611,"com.python.pydev.debug",1418313640646
error,log,,,"Unable to execute early startup code for an extension",1418313640646
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418313677070
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418313737385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418313812467
error,log,,,"INSTANCE",1418313847407
opened,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313847501
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313847532
opened,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313848469
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313848485
closed,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313850626
closed,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313852141
opened,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313853235
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313853266
closed,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418313853266
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418313935104
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314091809
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314092544
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314097685
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314101263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314117812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314121374
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314124578
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314126817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418314128390
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315541482
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315542247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315551467
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315552467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315560059
error,log,,,"INSTANCE",1418315562013
opened,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418315565778
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418315565810
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1418315575841
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315589514
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315620109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315641517
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315661628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315821422
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418315856018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315877677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315899307
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418315899338
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418315902323
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315924277
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315939028
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1418315940763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418315943794
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315960279
error,log,,,"Timed out after 20.0 seconds while waiting for python script to connect.",1418315972765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315990016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315991720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418315993673
error,log,,,"Plug-in com.python.pydev.debug was unable to load class com.python.pydev.debug.console.EvaluationConsoleInputListener.",1418316001815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316003285
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316009647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316009694
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316018257
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1418316019882
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1418316020710
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1418316021257
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1418316021945
opened,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1418316022788
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1418316029195
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316029289
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316031680
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418316036900
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418316042712
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316044463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316086263
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1418316089372
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316089450
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316096734
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316100953
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316103454
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316105251
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316106439
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316107220
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316107986
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316108751
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316109439
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316110095
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316111064
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316112095
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316113033
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316113673
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316114361
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316116970
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316119815
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316122269
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316123425
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316124862
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1418316131644
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418316134708
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1418316140692
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1418316140771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316142490
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316301494
activated,perspective,org.python.pydev,3.9.0.201411111611,"org.python.pydev.ui.PythonPerspective",1418316301541
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418316301541
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418316302416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418316334622
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317174939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317178267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317298706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317439450
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317440405
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418317444811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317459477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317465478
error,log,,,"INSTANCE",1418317484968
opened,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418317485076
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418317485128
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317486606
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1418317486637
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317495098
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418317497510
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418317499259
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418317503274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317525117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317533027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418317536658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418317566753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418317572997
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418317577105
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418317608807
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418317669494
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1418317717103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418317718641
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418317720513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418317746639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317755083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418317755172
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1418317773983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317777177
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317783393
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317788691
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317791864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317796418
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317797502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317798026
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317798357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317798564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317798773
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317798983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317799215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418317799433
