what,kind,bundleId,bundleVersion,description,time
error,log,,,"INSTANCE",1418491901673
opened,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418491901736
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418491901767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418491903783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418491943529
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418492077493
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1418492077587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492078571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492083556
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492092400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492452937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492498200
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492521907
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492559800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492562660
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492562925
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492566732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492570969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492686570
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1418492702258
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1418492707352
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418492708633
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418492714525
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1418492716025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492718244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492732104
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1418492733229
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1418492747667
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418492770559
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492825490
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492827162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492827428
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492835588
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418492835604
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1418492858605
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418492868074
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1418492868402
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1418492877012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492880310
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1418492887332
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1418492887363
