what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643477310
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1417643481500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417643498817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417643515901
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1417643527554
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643527606
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1417643530197
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417643532016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417643535189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417643907629
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1417643908924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1417643920942
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417643926094
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1417643938393
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1417643945457
error,log,,,"Plug-in com.python.pydev.debug was unable to load class com.python.pydev.debug.console.EvaluationConsoleInputListener.",1417643949551
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1417643952470
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643952532
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643953225
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643954066
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643956258
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643956887
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417643959403
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1417643963252
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1417643985584
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1417643987624
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1417643987703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417643993559
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1417644001016
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644008137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644008309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1417644009815
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1417644017089
error,log,,,"Plug-in com.python.pydev.debug was unable to load class com.python.pydev.debug.console.EvaluationConsoleInputListener.",1417644018753
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1417644021395
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644021457
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644022548
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644023447
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644024258
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644026201
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644029037
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644035673
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644036508
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644037118
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644037823
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644038490
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644039084
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644039710
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644040296
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1417644043451
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1417644055667
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1417644055745
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1417644060161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644061632
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644062592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644063233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644063869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644064927
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1417644200348
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417644205491
activated,perspective,org.python.pydev,3.9.0.201411111611,"org.python.pydev.ui.PythonPerspective",1417644209119
activated,editor,org.python.pydev,3.9.0.201411111611,"org.python.pydev.editor.PythonEditor",1417644210906
